player,minutes,team,match,date
J. Ocon,90,Tepatitlán,Clausura - 9,2023-03-02T03:05:00+00:00
L. Robles,90,Tepatitlán,Clausura - 9,2023-03-02T03:05:00+00:00
É. Rivera,78,Tepatitlán,Clausura - 9,2023-03-02T03:05:00+00:00
Á. Tecpanécatl,90,Tepatitlán,Clausura - 9,2023-03-02T03:05:00+00:00
I. Acero,90,Tepatitlán,Clausura - 9,2023-03-02T03:05:00+00:00
I. Márquez,78,Tepatitlán,Clausura - 9,2023-03-02T03:05:00+00:00
A. Bravo,73,Tepatitlán,Clausura - 9,2023-03-02T03:05:00+00:00
J. Mungaray,62,Tepatitlán,Clausura - 9,2023-03-02T03:05:00+00:00
J. Maleck,28,Tepatitlán,Clausura - 9,2023-03-02T03:05:00+00:00
A. Zamora,17,Tepatitlán,Clausura - 9,2023-03-02T03:05:00+00:00
L. Márquez,12,Tepatitlán,Clausura - 9,2023-03-02T03:05:00+00:00
S. Martínez,12,Tepatitlán,Clausura - 9,2023-03-02T03:05:00+00:00
S. Mora-Mora,0,Tepatitlán,Clausura - 9,2023-03-02T03:05:00+00:00
S. Medina,0,Tepatitlán,Clausura - 9,2023-03-02T03:05:00+00:00
A. Valadéz,0,Tepatitlán,Clausura - 9,2023-03-02T03:05:00+00:00
J. Barraza,0,Tepatitlán,Clausura - 9,2023-03-02T03:05:00+00:00
B. Gambarte,0,Tepatitlán,Clausura - 9,2023-03-02T03:05:00+00:00
E. Reséndez,90,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
E. García,67,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
B. Galindo,90,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
W. Ortega,90,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
J. Alonzo,67,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
M. Reyes,59,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
G. Eguade,90,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
Junior Moreira,90,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
A. Tamay,90,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
L. Loroña,87,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
D. Hernández,59,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
R. Suárez,31,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
H. Marín,31,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
H. Aguayo,23,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
C. Traoré,23,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
A. Sánchez,3,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
C. Andrade,0,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
P. López,0,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
C. Prieto,0,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
A. Amoustapha,0,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
C. Vela,0,Cancún,Clausura - 2,2023-01-12T01:05:00+00:00
S. Hernández,90,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
J. González,90,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
J. De Alba,90,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
E. Jaramillo,90,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
D. Escalante,90,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
M. Vallejo,90,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
W. Rentería,73,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
J. Henestrosa,90,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
J. Hernández,79,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
A. Hernández,90,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
A. Carreón,73,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
D. García,17,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
A. Villalobos,17,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
L. Martínez,11,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
D. Muñoz,0,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
F. Rabago,0,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
A. Mota,0,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
F. López,0,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
F. Ortega,0,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
R. García,0,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
A. Murillo,0,Leones Negros UDG,Clausura - 2,2023-01-12T01:05:00+00:00
G. Ruiz,90,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
F. Santillán,90,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
E. Mendoza,46,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
D. Cruz,90,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
U. Rivera,65,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
E. Espinosa,87,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
A. Serna,87,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
D. Zago,90,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
I. Hernández,90,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
J. Rangel,90,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
J. Zamudio,90,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
O. Millán,44,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
B. Salazar,25,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
M. Lozano,3,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
P. Santos,3,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
D. Velázquez,0,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
A. Ruiz,0,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
D. German,0,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
D. Raeder,0,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
João Gabriel,0,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
D. Urtiaga,0,Tlaxcala,Clausura - 11,2023-03-14T23:05:00+00:00
F. Tapia,90,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
A. Luna,90,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
J. Vega,84,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
A. Catalán,90,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
O. León,90,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
J. Barragán,90,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
M. García,90,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
M. Caraglio,59,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
S. Lora,90,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
K. Amador,74,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
F. García,74,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
P. Zerecero,31,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
E. Fernández,16,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
L. Nequecaur,16,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
J. Rodríguez,6,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
M. Reyna,0,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
A. Dogre,0,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
Gamaliel Sánchez,0,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
A. Brown,0,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
J. Martínez,0,Venados FC,Clausura - 11,2023-03-14T23:05:00+00:00
G. Espinoza,22,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
J. Saavedra,90,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
J. García Sancho,90,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
U. Torres,90,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
J. Rodríguez,89,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
D. Cisneros,89,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
É. Torres,90,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
A. Arellano,90,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
B. Navarro,58,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
D. Jiménez,90,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
J. Peralta,90,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
E. Castro,68,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
J. López,32,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
D. López,1,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
C. Rodríguez,1,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
S. Manríquez,0,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
A. Mengual,0,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
E. González,0,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
P. Molina,0,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
H. Coronado,0,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
D. Hernández,0,Cimarrones,Clausura - 15,2023-04-06T03:05:00+00:00
C. López,90,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
A. Zamora,83,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
C. Villanueva,90,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
C. González,90,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
B. Vázquez,90,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
O. De La Cruz,90,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
Á. Tecpanécatl,83,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
I. Márquez,39,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
A. Bravo,90,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
J. Barraza,75,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
J. Maleck,83,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
B. Gambarte,51,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
L. Robles,15,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
J. Mungaray,7,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
S. Martínez,7,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
A. Valadéz,7,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
S. Mora-Mora,0,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
J. Ocon,0,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
C. Santana,0,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
É. Rivera,0,Tepatitlán,Clausura - 15,2023-04-06T03:05:00+00:00
C. López,90,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
C. Villanueva,63,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
B. Vázquez,90,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
L. Robles,90,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
É. Rivera,90,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
E. Franco,90,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
Á. Tecpanécatl,72,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
I. Acero,90,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
J. Angulo,71,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
J. Maleck,71,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
C. Santana,51,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
F. Ponce,39,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
A. Zamora,27,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
L. Márquez,19,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
J. López,19,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
E. Pastrana,18,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
J. Ocon,0,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
J. Lemus,0,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
A. Valadéz,0,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
Richard Luca,0,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
B. Gambarte,0,Tepatitlán,Apertura - 6,2022-08-04T00:05:00+00:00
J. García,90,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
D. Rosales,90,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
S. Valencia,61,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
A. Freyfeld,90,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
E. Alaffita,90,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
B. Figueroa,61,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
E. Martínez,90,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
L. Sámano,79,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
O. Pérez,61,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
O. Islas,90,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
J. Machado,61,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
D. López,29,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
C. López,29,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
J. Ríos,29,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
J. Agüayo,29,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
E. Guzmán,11,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
W. Bravo,0,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
J. Miguel,0,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
J. Alcántara,0,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
H. Vargas,0,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
R. Durán,0,Pumas Tabasco,Apertura - 6,2022-08-04T00:05:00+00:00
M. Fraga,90,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
H. Torres,90,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
E. Monreal,75,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
J. Henestrosa,90,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
J. Cobián,46,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
F. Plascencia,46,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
H. Meza,90,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
Ó. Mazatán,90,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
C. Blanco,90,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
K. Chaurand,57,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
J. Vega,46,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
H. Mascorro,44,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
J. Clemente,44,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
J. Rodríguez,44,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
L. Razo,33,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
K. Magaña,15,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
A. Sánchez,0,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
C. Aguirre,0,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
S. Ceballos,0,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
O. González,0,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
P. Padilla,0,Mineros de Zacatecas,Apertura - 6,2022-08-06T22:00:00+00:00
H. Hernández,90,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
J. Sánchez,90,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
J. Portales,90,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
C. Bermúdez,74,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
R. González,90,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
J. Venegas,90,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
A. Escobar,90,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
F. Ramírez,90,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
E. Partida,90,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
Daniel Lajud,80,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
J. Domínguez,80,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
Elbis,16,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
D. Tejeda,10,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
D. López,10,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
F. Reyes,0,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
O. Soto,0,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
R. Cerecedo,0,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
C. López,0,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
A. Cárdenas,0,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
J. Martínez,0,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
M. Galván,0,Atlante FC,Apertura - 6,2022-08-06T22:00:00+00:00
C. Ramos,90,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
S. Villarreal,68,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
S. Rodríguez,90,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
A. Gutiérrez,90,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
J. Moreno,90,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
K. Ortega,46,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
J. Martínez,90,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
M. Rodríguez,90,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
R. Rentería,79,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
J. Reyes,90,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
E. Carballo,90,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
J. Marcelino,44,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
J. Casillas,22,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
V. López,11,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
D. Barreda,0,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
E. Lopez,0,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
J. Leal,0,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
D. Escamilla,0,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
B. Martínez,0,Raya2,Clausura - 17,2023-04-20T03:05:00+00:00
C. López,90,Tepatitlán,Clausura - 17,2023-04-20T03:05:00+00:00
C. Villanueva,90,Tepatitlán,Clausura - 17,2023-04-20T03:05:00+00:00
C. González,90,Tepatitlán,Clausura - 17,2023-04-20T03:05:00+00:00
C. Zamora,90,Tepatitlán,Clausura - 17,2023-04-20T03:05:00+00:00
J. Ocon,90,Tepatitlán,Clausura - 17,2023-04-20T03:05:00+00:00
É. Rivera,55,Tepatitlán,Clausura - 17,2023-04-20T03:05:00+00:00
Á. Tecpanécatl,90,Tepatitlán,Clausura - 17,2023-04-20T03:05:00+00:00
A. Bravo,62,Tepatitlán,Clausura - 17,2023-04-20T03:05:00+00:00
J. Maleck,55,Tepatitlán,Clausura - 17,2023-04-20T03:05:00+00:00
B. Gambarte,55,Tepatitlán,Clausura - 17,2023-04-20T03:05:00+00:00
A. Valadéz,90,Tepatitlán,Clausura - 17,2023-04-20T03:05:00+00:00
F. Ponce,35,Tepatitlán,Clausura - 17,2023-04-20T03:05:00+00:00
I. Acero,35,Tepatitlán,Clausura - 17,2023-04-20T03:05:00+00:00
S. Martínez,35,Tepatitlán,Clausura - 17,2023-04-20T03:05:00+00:00
C. Santana,28,Tepatitlán,Clausura - 17,2023-04-20T03:05:00+00:00
J. Barraza,2,Tepatitlán,Clausura - 17,2023-04-20T03:05:00+00:00
S. Mora-Mora,0,Tepatitlán,Clausura - 17,2023-04-20T03:05:00+00:00
J. Mungaray,0,Tepatitlán,Clausura - 17,2023-04-20T03:05:00+00:00
A. Peláez,90,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
D. Navarro,90,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
D. Hernández,46,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
J. Muñoz,79,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
M. Hernández,90,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
W. Guzmán,90,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
A. Hernández,90,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
J. Jiménez,88,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
E. Cerna,88,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
C. Leal,90,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
J. Rodríguez,79,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
C. Lugo,44,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
J. Tovar,11,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
F. Escalante,11,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
A. Orozco,2,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
C. Siqueiros,2,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
C. Tovar,0,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
A. Barrera,0,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
R. Castellanos,0,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
J. Mora,0,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
J. Hernández,0,Durango,Apertura - 8,2022-08-18T22:00:00+00:00
S. Hernández,90,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
J. González,90,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
J. De Alba,90,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
E. Jaramillo,90,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
D. Escalante,90,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
M. Vallejo,54,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
W. Rentería,72,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
J. Hernández,90,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
M. Galván,88,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
O. Villa,90,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
A. Carreón,54,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
A. Villalobos,36,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
D. García,36,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
C. Baltazar,18,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
A. Murillo,2,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
F. Rabago,0,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
J. Ascencio,0,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
A. Mota,0,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
F. López,0,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
F. Ortega,0,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
G. Monteón,0,Leones Negros UDG,Apertura - 8,2022-08-18T22:00:00+00:00
G. Espinoza,90,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
J. Saavedra,90,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
U. Torres,90,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
J. Rodríguez,90,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
J. Reyes,90,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
H. Vázquez,67,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
A. Bernal,77,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
F. Acuña,86,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
D. Cisneros,68,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
É. Torres,90,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
J. Peralta,90,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
J. Gurrola,23,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
B. Navarro,22,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
J. López,13,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
S. Manríquez,4,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
E. Castro,0,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
A. Mengual,0,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
D. López,0,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
E. González,0,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
C. Rodríguez,0,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
J. Meléndez,0,Cimarrones,Clausura - 8,2023-02-22T03:05:00+00:00
L. López,90,Dorados,Clausura - 8,2023-02-22T03:05:00+00:00
H. Muñoz,90,Dorados,Clausura - 8,2023-02-22T03:05:00+00:00
A. Mejía,90,Dorados,Clausura - 8,2023-02-22T03:05:00+00:00
J. Vega,90,Dorados,Clausura - 8,2023-02-22T03:05:00+00:00
D. Osuna,90,Dorados,Clausura - 8,2023-02-22T03:05:00+00:00
L. Hernández,38,Dorados,Clausura - 8,2023-02-22T03:05:00+00:00
J. Lugo,84,Dorados,Clausura - 8,2023-02-22T03:05:00+00:00
A. Nava,77,Dorados,Clausura - 8,2023-02-22T03:05:00+00:00
C. Castillo,90,Dorados,Clausura - 8,2023-02-22T03:05:00+00:00
Christian Castillo,90,Dorados,Clausura - 8,2023-02-22T03:05:00+00:00
